"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"1",0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,NA
"2",0.0299999933048852,0.0299999913290836,0.0299999272261224,0.029999927204267,0.0300908931666679,0.0353719804854574,0.035371980481284,0.0353719804815246,0.0353728616733584,0.0353743388644988,0.0353743268441363,0.0353769684249413,0.0353769639872011,0.0353806606732554,0.0353806468118891,0.0353806468116698,0.0353806468095589,0.0353830659392282,0.0353830644067179,0.0353830627711835,0.0353830415187468,0.0353837193787393,0.0353836906100306,0.0353836841216933,0.035383672016622,0.0353836696496724,0.0353836645069867,0.0353836620255197,0.035383661994705,NA
